Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
17,Middle Africa,1995,GDP in constant 2010 prices (millions of US dollars),84252.8251,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2005,GDP in constant 2010 prices (millions of US dollars),138980.9901,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2010,GDP in constant 2010 prices (millions of US dollars),190568.6829,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2015,GDP in constant 2010 prices (millions of US dollars),237286.6618,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2017,GDP in constant 2010 prices (millions of US dollars),236854.1826,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2018,GDP in constant 2010 prices (millions of US dollars),239285.7203,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,1985,GDP real rates of growth (percent),1.6887,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,1995,GDP real rates of growth (percent),6.8054,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2005,GDP real rates of growth (percent),9.1725,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2010,GDP real rates of growth (percent),4.9937,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2015,GDP real rates of growth (percent),1.4227,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2017,GDP real rates of growth (percent),0.6742,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
17,Middle Africa,2018,GDP real rates of growth (percent),1.0266,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,1985,GDP in current prices (millions of US dollars),62927.1027,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,1995,GDP in current prices (millions of US dollars),166991.0837,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2005,GDP in current prices (millions of US dollars),279561.9851,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2010,GDP in current prices (millions of US dollars),406241.7249,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2015,GDP in current prices (millions of US dollars),350024.7747,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2017,GDP in current prices (millions of US dollars),387003.3296,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2018,GDP in current prices (millions of US dollars),408568.9969,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,1985,GDP per capita (US dollars),1692.8714,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,1995,GDP per capita (US dollars),3526.1255,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2005,GDP per capita (US dollars),5115.9953,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2010,GDP per capita (US dollars),6958.1764,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2015,GDP per capita (US dollars),5557.2674,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2017,GDP per capita (US dollars),5969.1593,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2018,GDP per capita (US dollars),6214.97,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,1985,GDP in constant 2010 prices (millions of US dollars),163500.3285,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,1995,GDP in constant 2010 prices (millions of US dollars),190538.1486,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2005,GDP in constant 2010 prices (millions of US dollars),265307.4965,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2010,GDP in constant 2010 prices (millions of US dollars),310496.1958,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2015,GDP in constant 2010 prices (millions of US dollars),350024.7747,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2017,GDP in constant 2010 prices (millions of US dollars),357086.2604,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2018,GDP in constant 2010 prices (millions of US dollars),360439.949,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,1985,GDP real rates of growth (percent),-0.9672,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,1995,GDP real rates of growth (percent),3.2813,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2005,GDP real rates of growth (percent),5.1678,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2010,GDP real rates of growth (percent),3.3444,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2015,GDP real rates of growth (percent),1.2425,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2017,GDP real rates of growth (percent),1.3923,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
18,Southern Africa,2018,GDP real rates of growth (percent),0.9392,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
11,Western Africa,1985,GDP in current prices (millions of US dollars),244922.2841,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
11,Western Africa,1995,GDP in current prices (millions of US dollars),105011.7918,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
11,Western Africa,2005,GDP in current prices (millions of US dollars),263161.5326,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
11,Western Africa,2010,GDP in current prices (millions of US dollars),506581.3611,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
11,Western Africa,2015,GDP in current prices (millions of US dollars),667313.3549,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
