Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
36,Australia,2015,Percentage of individuals using the internet,84.5605,Population aged 15 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
36,Australia,2016,Percentage of individuals using the internet,86.54,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
36,Australia,2017,Percentage of individuals using the internet,86.545,Population aged 15 years and over.;Accessed the internet for personal use in a typical week.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
40,Austria,2000,Percentage of individuals using the internet,33.7301,Population aged 14 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
40,Austria,2005,Percentage of individuals using the internet,58,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
40,Austria,2010,Percentage of individuals using the internet,75.17,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
40,Austria,2015,Percentage of individuals using the internet,83.9401,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
40,Austria,2016,Percentage of individuals using the internet,84.3237,Population aged 16 to 74 years.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
40,Austria,2017,Percentage of individuals using the internet,87.9356,Population aged 16 to 74 years.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
40,Austria,2018,Percentage of individuals using the internet,87.4791,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
31,Azerbaijan,2000,Percentage of individuals using the internet,0.1478,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
31,Azerbaijan,2005,Percentage of individuals using the internet,8.0304,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
31,Azerbaijan,2010,Percentage of individuals using the internet,46,Population aged 7 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
31,Azerbaijan,2015,Percentage of individuals using the internet,77,Population aged 7 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
31,Azerbaijan,2016,Percentage of individuals using the internet,78.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
31,Azerbaijan,2017,Percentage of individuals using the internet,79,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
31,Azerbaijan,2018,Percentage of individuals using the internet,79.8,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
44,Bahamas,2000,Percentage of individuals using the internet,8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
44,Bahamas,2005,Percentage of individuals using the internet,25,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
44,Bahamas,2010,Percentage of individuals using the internet,43,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
44,Bahamas,2015,Percentage of individuals using the internet,78,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
44,Bahamas,2016,Percentage of individuals using the internet,80,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
44,Bahamas,2017,Percentage of individuals using the internet,85,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
48,Bahrain,2000,Percentage of individuals using the internet,6.1537,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
48,Bahrain,2005,Percentage of individuals using the internet,21.3037,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
48,Bahrain,2010,Percentage of individuals using the internet,55,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
48,Bahrain,2015,Percentage of individuals using the internet,93.4783,Population aged 15 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
48,Bahrain,2016,Percentage of individuals using the internet,98,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
48,Bahrain,2017,Percentage of individuals using the internet,95.8781,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
48,Bahrain,2018,Percentage of individuals using the internet,98.6447,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
50,Bangladesh,2000,Percentage of individuals using the internet,0.071,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
50,Bangladesh,2005,Percentage of individuals using the internet,0.2416,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
50,Bangladesh,2010,Percentage of individuals using the internet,3.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
50,Bangladesh,2015,Percentage of individuals using the internet,14.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
50,Bangladesh,2016,Percentage of individuals using the internet,18.02,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
50,Bangladesh,2017,Percentage of individuals using the internet,15,Population aged 18 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
52,Barbados,2000,Percentage of individuals using the internet,3.9737,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
52,Barbados,2005,Percentage of individuals using the internet,52.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
52,Barbados,2010,Percentage of individuals using the internet,65.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
52,Barbados,2015,Percentage of individuals using the internet,76.11,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
52,Barbados,2016,Percentage of individuals using the internet,79.5494,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
52,Barbados,2017,Percentage of individuals using the internet,81.7608,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
112,Belarus,2000,Percentage of individuals using the internet,1.8604,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
112,Belarus,2010,Percentage of individuals using the internet,31.8,Population aged 16 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
